	      Time	     dPmax	     dVmax	     dSmax	     dNmax	      CFL
	   14.6056	   2.25041	3.04025e-05	0.00037146	   0.25937	0.00742401
	   14.7311	   2.59152	3.90369e-05	0.000427805	   0.26008	0.00858638
	   14.8759	   2.97298	3.63453e-05	0.000490275	  0.257494	0.00990304
	   15.0446	   3.43412	8.48129e-05	0.000566634	         1	 0.0115351
	   15.1446	   1.73542	7.63347e-05	0.000332504	  0.474621	0.00683313
	   15.2446	   1.73653	6.87042e-05	0.00033172	  0.407509	0.00683146
	   15.3446	   1.73656	6.18356e-05	0.000330869	  0.351238	0.00682946
	   15.4446	   1.73584	5.56542e-05	0.000329928	  0.301901	0.00682733
	   15.5446	   1.73467	5.00908e-05	0.00032889	  0.263423	0.00682509
	   15.6584	   1.97105	4.43899e-05	0.00037361	  0.258731	0.00777066
	   15.7905	   2.27614	3.8536e-05	0.000431839	  0.977906	0.00900714
	   15.8905	   1.72359	3.46843e-05	0.000324974	  0.844406	0.00681669
	   15.9905	    1.7175	4.19229e-05	0.000324387	  0.606987	0.00681439
	   16.0905	   1.71119	3.77329e-05	0.00032371	  0.467418	0.00681203
	   16.1905	   1.70517	3.39619e-05	0.000322979	  0.379649	0.00680968
	   16.2905	    1.6998	3.0568e-05	0.000322219	  0.319177	0.00680736
	   16.3905	   1.69535	2.75135e-05	0.000325361	  0.274862	0.00680508
	   16.4996	   1.84483	2.70386e-05	0.000359221	   0.25955	0.00742539
	   16.6258	   2.12563	3.40346e-05	0.000420517	  0.259302	0.00858028
	   16.7718	   2.45316	5.19841e-05	0.000493422	  0.257758	0.00992402
	   16.9416	   2.85065	4.31873e-05	0.000583385	  0.257489	 0.0115466
	   17.1395	   3.31909	7.50221e-05	0.000691868	  0.999926	 0.0135245
	   17.2395	   1.78825	6.75218e-05	0.000354598	  0.480628	0.00687882
	   17.3395	   1.81682	6.07714e-05	0.000357342	   0.99763	0.00690181
	   17.4395	   1.83749	5.46961e-05	0.000360572	  0.755505	0.00692343
	   17.5395	    1.8502	4.92284e-05	0.000363912	  0.993574	 0.0069435
	   17.6395	   1.84733	4.43077e-05	0.000367132	   0.97212	0.00696193
	   17.7395	   1.83116	3.98792e-05	0.000370171	  0.648323	0.00697859
	   17.8395	   1.81036	3.58938e-05	0.000373125	  0.482603	0.00699344
	   17.9395	   1.78579	3.23069e-05	0.000375829	  0.382462	0.00700655
	   18.0395	   1.75824	2.90788e-05	0.000378658	  0.314969	0.00701802
	   18.1395	   1.72847	2.61736e-05	0.000381586	  0.267627	0.00702794
	   18.2516	   1.91931	3.37989e-05	0.000431366	  0.254499	0.00788755
	   18.3838	    2.2549	4.41547e-05	0.000513352	  0.266374	0.00930801
	   18.5326	   2.52872	4.04022e-05	0.000583997	  0.999994	 0.0104934
	   18.6326	   1.70027	3.63642e-05	0.000394835	  0.496376	0.00705652
	   18.7326	   1.69507	3.27299e-05	0.000397426	  0.407136	 0.0070596
	   18.8326	   1.68922	2.9459e-05	0.000399863	  0.343298	0.00706194
	   18.9326	   1.68278	2.81134e-05	0.000402175	  0.295216	0.00706364
	   19.0342	   1.70265	2.52578e-05	0.000410969	   0.26168	0.00717928
	   19.1507	   1.94005	3.62169e-05	0.000474113	  0.260884	0.00823143
	   19.2847	    2.2143	3.13795e-05	0.000548731	  0.374633	0.00946585
	    19.392	   1.76605	3.04439e-05	0.000440791	  0.259577	0.00757939
	    19.516	   2.02552	3.68281e-05	0.000512502	  0.261071	0.00875904
	   19.6584	    2.3066	4.32581e-05	0.000592227	  0.936525	 0.0100637
	   19.7584	   1.61296	3.89338e-05	0.000415757	  0.492402	0.00706165
	   19.8584	   1.60317	3.5042e-05	0.000417409	  0.405969	0.00706062
	   19.9584	   1.59325	3.15392e-05	0.000418682	  0.343233	0.00705957
	   20.0584	   1.58322	2.83867e-05	0.000419778	  0.295849	0.00705855
	   20.1598	   1.59495	2.55097e-05	0.000426699	  0.262486	0.00715659
	   20.2757	   1.80806	3.03196e-05	0.00048933	  0.262989	0.00817834
	   20.4079	   2.04335	2.77634e-05	0.000559781	  0.260148	0.00932795
	   20.5604	   2.33092	3.61683e-05	0.000647208	  0.261931	 0.0107551
	    20.735	   2.63678	3.78637e-05	0.00074276	  0.259638	 0.0123157
	   20.9368	   3.00323	5.38035e-05	0.000859372	  0.258333	  0.014227
	   21.1711	    3.4297	5.35459e-05	0.00098316	   0.24768	 0.0165172
	   21.4549	   4.07034	5.89811e-05	0.00116888	  0.258822	 0.0200001
	   21.7838	   4.64177	9.3274e-05	 0.0013213	  0.426232	 0.0231728
	   22.0154	   3.30195	7.16786e-05	0.00088511	  0.261041	 0.0163014
	   22.2814	   3.79726	8.0817e-05	 0.0010003	  0.960168	 0.0187322
	   22.3814	   1.49616	7.27366e-05	0.000352625	  0.329839	0.00703925
	   22.4814	    1.5575	6.54642e-05	0.000354254	  0.294469	0.00704003
	   22.5833	   1.64019	5.8796e-05	0.000359051	  0.266828	0.00717338
	   22.6979	   1.88356	5.2063e-05	0.000401081	  0.263932	0.00806674
	   22.8281	   2.17573	4.52874e-05	0.000451453	  0.262338	0.00917132
	   22.9769	   2.51393	3.8552e-05	0.000509814	  0.260237	  0.010491
	   23.1486	   2.90733	3.52213e-05	0.000578735	  0.259473	 0.0120979
	    23.347	   3.34694	3.27393e-05	0.000656448	  0.258324	 0.0139924
	   23.5775	   3.84089	5.34966e-05	0.00074504	  0.258483	 0.0162552
	    23.845	   4.38025	4.85909e-05	0.000840636	  0.257312	 0.0188718
	   24.1568	   5.00385	7.30061e-05	0.000952222	  0.256476	 0.0220075
	   24.5216	   5.30122	9.33564e-05	0.00113757	  0.257133	 0.0257448
	   24.9472	   6.03562	0.000131742	0.00135609	  0.258031	 0.0300336
	    25.442	   6.95363	0.000138164	0.00160831	  0.259077	 0.0349055
	   26.0149	   7.08863	0.000137342	0.00189485	         1	 0.0403918
	   26.1868	   2.28285	0.000113697	0.000567668	  0.645187	  0.012103
	   26.2868	   1.43973	0.000102327	0.000330669	  0.999541	0.00704111
	   26.3868	   1.44776	9.20939e-05	0.000333018	   0.82334	0.00704204
	   26.4868	   1.44306	8.2885e-05	0.000334828	  0.610539	0.00704376
	   26.5868	    1.4277	7.45975e-05	0.000336092	  0.477201	0.00704648
	   26.6868	   1.40431	6.71387e-05	0.000336932	  0.389252	0.00705036
	   26.7868	   1.37507	6.04259e-05	0.000337438	  0.329108	 0.0070555
	   26.8868	   1.34197	5.43846e-05	0.000337686	  0.284879	0.00706195
	   26.9921	   1.37116	4.86591e-05	0.000355834	  0.262323	0.00744498
	   27.1126	   1.53531	4.28009e-05	0.000407278	  0.261011	 0.0085258
	    27.251	      1.74	3.68656e-05	0.000468112	   0.25836	0.00981662
	   27.4117	   1.97946	3.13972e-05	 0.0005431	  0.257195	 0.0114247
	   27.5992	    2.2452	4.6323e-05	0.000632285	  0.577011	 0.0133646
	   27.6992	   1.20136	4.16912e-05	0.000332168	  0.268101	0.00715433
	   27.8111	   1.34357	3.70266e-05	0.000371694	  0.265222	0.00802197
	   27.9377	   1.51903	3.23415e-05	0.00041977	  0.264764	0.00909474
	   28.0811	   1.72058	2.77044e-05	0.000474316	  0.263865	 0.0103318
	   28.2441	    1.9558	2.69689e-05	0.000537264	  0.263209	  0.011874
	     28.43	   2.22909	4.21207e-05	0.000609475	  0.262268	 0.0138583
	   28.6426	   2.55011	4.43409e-05	0.000693027	  0.260796	 0.0162704
	   28.8871	   2.93419	5.10264e-05	0.000791228	  0.258278	  0.019257
	   29.1712	   3.40311	5.9846e-05	0.000910204	  0.259291	 0.0230709
	   29.4998	   3.92832	5.76999e-05	0.00103895	  0.991884	 0.0275979
	   29.5998	   1.20437	5.19306e-05	0.000299562	  0.754024	 0.0086966
	   29.6998	    1.2039	4.67382e-05	0.000300935	  0.583309	0.00878871
	   29.7998	   1.20241	4.2065e-05	0.000300593	  0.462958	0.00887894
	   29.8998	   1.20086	3.78592e-05	0.000299528	  0.384831	0.00896706
	   29.9998	   1.19923	3.4074e-05	0.000298087	  0.329509	0.00905314
	   30.0998	   1.19754	3.06673e-05	0.000296418	  0.287651	 0.0091372
	   30.2041	    1.2469	 2.747e-05	0.000307442	  0.263551	0.00961507
	   30.3228	   1.41629	2.42107e-05	0.000348191	   0.26173	 0.0110438
	   30.4589	   1.61916	 2.092e-05	0.000396324	   0.26032	 0.0127839
	   30.6157	   1.86009	3.05215e-05	0.000452343	  0.258131	 0.0148921
	    30.798	   2.15349	2.49773e-05	0.000519057	  0.257029	 0.0175127
	   31.0107	   2.50175	4.16845e-05	0.00059616	  0.256147	 0.0207058
	   31.2598	    2.9132	5.78615e-05	0.000688499	  0.999891	 0.0245939
	   31.3598	   1.17046	5.2076e-05	0.000283389	  0.389166	 0.0100266
	   31.4598	   1.16809	4.6869e-05	0.000284896	  0.356424	 0.0100879
	   31.5598	   1.16569	4.21826e-05	0.000287295	  0.317114	 0.0101479
	   31.6598	   1.16328	3.79648e-05	0.00028995	  0.281816	 0.0102067
	   31.7663	   1.23544	3.3924e-05	0.000311561	  0.266322	 0.0109268
	   31.8862	   1.38778	2.98572e-05	0.000354531	  0.263972	 0.0123804
	   32.0225	   1.57204	2.57892e-05	0.000407565	  0.258042	 0.0141594
	   32.1809	   1.81785	2.6271e-05	0.000479973	  0.255467	 0.0165759
	    32.367	   2.11748	2.1386e-05	0.000571971	  0.264758	  0.019616
	   32.5778	   2.37712	3.89203e-05	0.000659007	   0.26005	 0.0224206
	    32.821	   2.72501	5.23295e-05	0.00077433	         1	 0.0261101
	    32.921	   1.12412	4.70967e-05	0.000324951	   0.37998	 0.0108513
	    33.021	    1.1222	4.23876e-05	0.000326642	  0.334041	 0.0108987
	    33.121	   1.12023	3.81497e-05	0.000329035	  0.290825	 0.0109461
	   33.2242	    1.1533	3.42143e-05	0.00034209	   0.25957	 0.0113404
	   33.3434	   1.32927	3.01328e-05	0.000398678	  0.258952	  0.013165
	   33.4815	   1.53498	2.59705e-05	0.000466425	  0.254813	 0.0153303
	   33.6441	   1.79997	2.41334e-05	0.000555355	  0.254016	 0.0181563
	   33.8362	   2.11547	3.03566e-05	0.000664511	  0.363591	 0.0215934
	   33.9946	   1.74118	2.75571e-05	0.000556275	  0.260975	 0.0179657
	   34.1768	   1.99175	2.84894e-05	0.00064695	  0.263701	 0.0207949
	    34.384	   2.25307	3.15393e-05	0.000746225	  0.262191	 0.0238464
	   34.6211	   2.56063	4.1601e-05	0.000867137	  0.259835	 0.0275344
	   34.8949	   2.93276	5.41492e-05	0.00101835	  0.362861	 0.0321237
	   35.1212	   2.41333	4.32681e-05	0.000844214	         1	 0.0268818
	   35.2212	   1.06687	3.89397e-05	0.000364216	  0.471396	 0.0119972
	   35.3212	   1.06391	3.50441e-05	0.000361263	  0.413039	 0.0120503
	   35.4212	   1.06093	3.15382e-05	0.000358623	  0.351395	  0.012103
	   35.5212	   1.05794	2.83828e-05	0.000356067	  0.301075	 0.0121552
	   35.6212	   1.05493	2.55218e-05	0.000353553	  0.261622	 0.0122072
	   35.7359	   1.20525	2.25923e-05	0.000402749	   0.25859	 0.0140571
	    35.869	   1.39224	1.95815e-05	0.00046378	  0.258168	 0.0163864
	   36.0235	   1.60969	1.73561e-05	0.000533955	  0.258335	 0.0191467
	   36.2031	   1.85829	3.11972e-05	0.000601119	  0.256799	 0.0223763
	   36.4128	   2.15584	3.6327e-05	0.000671837	   0.25577	 0.0263329
	   36.6588	    2.5078	3.84021e-05	0.000756244	         1	 0.0311507
	   36.7588	   1.01951	3.45669e-05	0.000298449	  0.378173	 0.0127912
	   36.8588	   1.01632	3.11151e-05	0.000292576	  0.334453	 0.0128438
	   36.9588	   1.01311	2.80086e-05	0.000288443	   0.29278	 0.0128964
	   37.0612	   1.03466	2.51443e-05	0.000292182	  0.261695	 0.0132684
	   37.1787	   1.18128	2.28023e-05	0.000331541	  0.258495	 0.0152738
	    37.315	   1.36563	1.96937e-05	0.00038105	  0.256273	 0.0178106
	   37.4746	   1.59044	2.89018e-05	0.000441801	  0.258892	 0.0209642
	   37.6595	   1.83036	2.35574e-05	0.000507037	    0.2562	 0.0244491
	   37.8761	    2.1263	3.45816e-05	0.000588049	   0.26126	  0.028843
	   38.1247	   2.41956	4.57474e-05	0.000671965	  0.258637	 0.0334132
	   38.4131	    2.7965	6.06456e-05	0.00078034	  0.264112	 0.0391593
	   38.7407	   3.17198	5.14015e-05	0.000889878	  0.259955	 0.0450317
	   39.1188	   3.65408	5.20456e-05	0.00103798	         1	  0.052728
	   39.2322	   1.10235	4.61431e-05	0.000308439	  0.285566	 0.0160864
	   39.3514	   1.15748	4.06363e-05	0.000325554	  0.271087	 0.0169916
	   39.4832	   1.28005	3.52801e-05	0.00036171	   0.26496	 0.0189129
	   39.6325	   1.44815	2.83186e-05	0.000411638	  0.262608	  0.021553
	   39.8031	   1.65279	2.34964e-05	0.000472553	  0.261116	 0.0248044
	    39.999	   1.89694	2.1538e-05	0.000545393	  0.260003	 0.0287415
	   40.2252	   2.18622	  3.81e-05	0.000631902	  0.260919	 0.0334908
	   40.4851	   2.51057	3.36839e-05	0.000729071	  0.258262	 0.0389481
	   40.7871	   2.91169	5.20175e-05	0.000849094	  0.257109	 0.0458394
	   41.1395	   3.39184	5.38454e-05	0.000991963	   0.26074	 0.0543017
	   41.5449	    3.8951	6.62966e-05	0.00113987	  0.259098	 0.0635478
	   42.0143	   4.49949	7.46416e-05	0.00131195	  0.272609	  0.075005
	   42.5309	   4.56761	8.97618e-05	0.00142761	  0.267064	 0.0843532
	   43.1111	   5.06043	0.000115713	0.00157883	  0.290543	 0.0969531
	   43.7103	   5.19085	9.36096e-05	0.00158965	   0.25798	  0.102592
	   44.4071	   5.97193	0.000115973	 0.0017926	  0.999968	   0.12222
	   44.6161	   1.91038	9.17388e-05	0.000545287	  0.266058	 0.0376446
	   44.8518	   2.15943	7.00724e-05	0.00062303	   0.27364	 0.0427989
	   45.1102	   2.36274	5.18972e-05	0.000666799	   0.26719	 0.0473534
	   45.4004	   2.63097	4.74377e-05	0.000786155	  0.266533	 0.0536935
	   45.7269	    2.9135	5.37002e-05	0.000902782	  0.941317	 0.0610837
	    45.831	  0.955739	4.81115e-05	0.000304097	  0.279737	 0.0196874
	   45.9426	   1.01759	4.27416e-05	0.000320669	  0.913771	 0.0211917
	   46.0426	  0.908623	3.84686e-05	0.000286346	  0.627631	 0.0190596
	   46.1426	  0.902539	3.46231e-05	0.000285824	  0.482724	 0.0191258
	   46.2426	  0.898267	3.11624e-05	0.000286404	  0.389206	 0.0191918
	   46.3426	  0.900788	2.80478e-05	0.000287749	   0.32486	 0.0192576
	   46.4426	  0.905159	2.52448e-05	0.000289633	  0.278369	 0.0193233
	   46.5504	  0.980971	2.25258e-05	0.000314219	  0.258361	 0.0208961
	   46.6756	   1.14619	1.97076e-05	0.00036768	  0.259598	  0.024354
	   46.8202	   1.33581	2.38697e-05	 0.0004297	    0.2497	 0.0282656
	   46.9939	   1.61998	2.97821e-05	0.000523492	  0.897369	 0.0341299
	   47.0939	  0.960508	2.68055e-05	0.000310234	  0.594573	  0.019755
	   47.1939	  0.969578	2.41266e-05	0.000312538	  0.483106	 0.0198235
	   47.2939	  0.977825	2.17158e-05	0.000315117	  0.393479	 0.0198924
	   47.3939	  0.985148	1.9546e-05	0.000317886	  0.330728	 0.0199619
	   47.4939	    0.9914	1.75933e-05	0.000320749	    0.9959	 0.0200317
	   47.5939	  0.996639	1.5836e-05	0.000323679	   0.65219	 0.0201018
	   47.6939	   1.00085	1.42544e-05	0.00032665	  0.484857	 0.0201721
	   47.7939	   1.00405	1.2831e-05	0.000329647	  0.383724	 0.0202425
	   47.8939	   1.00627	 1.155e-05	0.000332658	  0.994204	  0.020313
	   47.9939	   1.00757	1.31094e-05	0.000335676	  0.972449	 0.0203835
	   48.0939	   1.00804	1.1781e-05	0.000338697	  0.653275	 0.0204539
	   48.1939	   1.00776	1.05855e-05	0.000341717	  0.489759	 0.0205241
	   48.2939	   1.00683	9.51184e-06	0.000344733	    0.3912	  0.020594
	   48.3939	   1.00533	1.44427e-05	0.000347742	  0.325344	 0.0206637
	   48.4939	   1.00338	1.29952e-05	0.000350741	  0.278233	  0.020733
	   48.6017	   1.07749	1.15889e-05	0.000381145	  0.258857	 0.0224299
	   48.7267	   1.24075	1.43059e-05	0.000445287	  0.229561	 0.0260887
	     48.89	   1.60368	2.47163e-05	0.000587052	  0.234167	 0.0342362
	   49.0992	   2.02854	3.22287e-05	0.000762094	  0.247715	 0.0440937
	   49.3526	   2.42587	4.36161e-05	0.00093985	   0.25941	   0.05375
	   49.6456	   2.78471	5.06793e-05	0.00111073	  0.262672	 0.0626356
	   49.9803	   3.17563	4.90277e-05	0.00129854	   0.94124	 0.0721481
	        50	  0.444679	4.80613e-05	8.07259e-05	 0.0741973	0.00428751
	      50.1	   1.33066	4.32487e-05	0.000403459	    0.9631	 0.0217587
	      50.2	  0.962726	3.89174e-05	0.000403847	  0.693095	 0.0218204
	      50.3	  0.960593	3.50194e-05	0.000404902	  0.522128	 0.0218819
	      50.4	   0.96121	3.15114e-05	0.000406292	  0.737091	 0.0219429
	      50.5	  0.961742	2.83546e-05	0.000408342	  0.546515	 0.0220036
	      50.6	  0.962198	2.55134e-05	0.000411315	  0.431432	  0.022064
	      50.7	  0.962588	2.29565e-05	0.000414244	  0.355253	  0.022124
