PRESSURE : psia                   0.000  DAYS

4784.311   4784.281   4784.261   4784.254   4784.252   4784.251   4784.247   4784.231   4784.183   4784.097   
4784.259   4784.256   4784.253   4784.252   4784.251   4784.247   4784.225   4784.127   4783.791   4783.105   
4784.253   4784.252   4784.252   4784.251   4784.249   4784.231   4784.127   4783.602   4781.521   4776.452   
4784.252   4784.252   4784.252   4784.250   4784.242   4784.183   4783.791   4781.521   4770.814   4737.295   
4784.252   4784.252   4784.251   4784.249   4784.232   4784.097   4783.105   4776.452   4737.295   4553.860   

5329.193   4907.472   4810.913   4793.612   4790.899   4790.515   4790.464   4790.458   4790.457   4790.457   
4907.472   4825.449   4797.897   4791.762   4790.659   4790.485   4790.461   4790.457   4790.457   4790.457   
4810.913   4797.897   4792.291   4790.819   4790.519   4790.466   4790.458   4790.457   4790.457   4790.457   
4793.612   4791.762   4790.819   4790.536   4790.472   4790.459   4790.457   4790.457   4790.456   4790.455   
4790.899   4790.659   4790.519   4790.472   4790.460   4790.457   4790.456   4790.454   4790.448   4790.438   
4790.515   4790.485   4790.466   4790.459   4790.457   4790.456   4790.452   4790.437   4790.389   4790.305   
4790.464   4790.461   4790.458   4790.457   4790.456   4790.452   4790.431   4790.334   4790.003   4789.326   
4790.458   4790.457   4790.457   4790.457   4790.454   4790.437   4790.334   4789.817   4787.763   4782.745   
4790.457   4790.457   4790.457   4790.456   4790.448   4790.389   4790.003   4787.763   4777.164   4743.829   
4790.457   4790.457   4790.457   4790.455   4790.438   4790.305   4789.326   4782.745   4743.829   4557.171   

5308.883   4915.937   4820.725   4803.521   4800.826   4800.444   4800.394   4800.388   4800.387   4800.387   
4915.937   4835.181   4807.780   4801.682   4800.587   4800.415   4800.390   4800.387   4800.387   4800.387   
4820.725   4807.780   4802.207   4800.746   4800.448   4800.396   4800.388   4800.387   4800.386   4800.386   
4803.521   4801.682   4800.746   4800.465   4800.401   4800.389   4800.387   4800.386   4800.385   4800.384   
4800.826   4800.587   4800.448   4800.401   4800.390   4800.387   4800.386   4800.384   4800.377   4800.368   
4800.444   4800.415   4800.396   4800.389   4800.387   4800.386   4800.382   4800.366   4800.319   4800.236   
4800.394   4800.390   4800.388   4800.387   4800.386   4800.382   4800.361   4800.265   4799.936   4799.263   
4800.388   4800.387   4800.387   4800.386   4800.384   4800.366   4800.265   4799.752   4797.711   4792.715   
4800.387   4800.387   4800.386   4800.385   4800.377   4800.319   4799.936   4797.711   4787.161   4753.724   
4800.387   4800.387   4800.386   4800.384   4800.368   4800.236   4799.263   4792.715   4753.724   4550.546   

PRESSURE : psia                   1.000  DAYS

5332.751   4902.417   4804.922   4787.447   4784.701   4784.311   4784.259   4784.253   4784.252   4784.252   
4902.417   4819.597   4791.784   4785.576   4784.457   4784.281   4784.256   4784.252   4784.252   4784.252   
4804.922   4791.784   4786.112   4784.620   4784.314   4784.261   4784.253   4784.252   4784.252   4784.251   
4787.447   4785.576   4784.620   4784.332   4784.267   4784.254   4784.252   4784.251   4784.250   4784.249   
4784.701   4784.457   4784.314   4784.267   4784.255   4784.252   4784.251   4784.249   4784.242   4784.232   
4784.311   4784.281   4784.261   4784.254   4784.252   4784.251   4784.247   4784.231   4784.183   4784.097   
4784.259   4784.256   4784.253   4784.252   4784.251   4784.247   4784.225   4784.127   4783.791   4783.105   
4784.253   4784.252   4784.252   4784.251   4784.249   4784.231   4784.127   4783.602   4781.521   4776.452   
4784.252   4784.252   4784.252   4784.250   4784.242   4784.183   4783.791   4781.521   4770.814   4737.295   
4784.252   4784.252   4784.251   4784.249   4784.232   4784.097   4783.105   4776.452   4737.295   4553.860   

5329.193   4907.472   4810.913   4793.612   4790.899   4790.515   4790.464   4790.458   4790.457   4790.457   
4907.472   4825.449   4797.897   4791.762   4790.659   4790.485   4790.461   4790.457   4790.457   4790.457   
4810.913   4797.897   4792.291   4790.819   4790.519   4790.466   4790.458   4790.457   4790.457   4790.457   
4793.612   4791.762   4790.819   4790.536   4790.472   4790.459   4790.457   4790.457   4790.456   4790.455   
4790.899   4790.659   4790.519   4790.472   4790.460   4790.457   4790.456   4790.454   4790.448   4790.438   
4790.515   4790.485   4790.466   4790.459   4790.457   4790.456   4790.452   4790.437   4790.389   4790.305   
4790.464   4790.461   4790.458   4790.457   4790.456   4790.452   4790.431   4790.334   4790.003   4789.326   
4790.458   4790.457   4790.457   4790.457   4790.454   4790.437   4790.334   4789.817   4787.763   4782.745   
4790.457   4790.457   4790.457   4790.456   4790.448   4790.389   4790.003   4787.763   4777.164   4743.829   
4790.457   4790.457   4790.457   4790.455   4790.438   4790.305   4789.326   4782.745   4743.829   4557.171   

5308.883   4915.937   4820.725   4803.521   4800.826   4800.444   4800.394   4800.388   4800.387   4800.387   
4915.937   4835.181   4807.780   4801.682   4800.587   4800.415   4800.390   4800.387   4800.387   4800.387   
4820.725   4807.780   4802.207   4800.746   4800.448   4800.396   4800.388   4800.387   4800.386   4800.386   
4803.521   4801.682   4800.746   4800.465   4800.401   4800.389   4800.387   4800.386   4800.385   4800.384   
4800.826   4800.587   4800.448   4800.401   4800.390   4800.387   4800.386   4800.384   4800.377   4800.368   
4800.444   4800.415   4800.396   4800.389   4800.387   4800.386   4800.382   4800.366   4800.319   4800.236   
4800.394   4800.390   4800.388   4800.387   4800.386   4800.382   4800.361   4800.265   4799.936   4799.263   
4800.388   4800.387   4800.387   4800.386   4800.384   4800.366   4800.265   4799.752   4797.711   4792.715   
4800.387   4800.387   4800.386   4800.385   4800.377   4800.319   4799.936   4797.711   4787.161   4753.724   
4800.387   4800.387   4800.386   4800.384   4800.368   4800.236   4799.263   4792.715   4753.724   4550.546   

PRESSURE : psia                   4.000  DAYS

5896.780   5278.968   4975.932   4853.060   4807.688   4791.881   4786.637   4784.964   4784.446   4784.301   
5278.968   5057.665   4905.286   4831.733   4801.394   4790.061   4786.109   4784.792   4784.362   4784.232   
4975.932   4905.286   4844.501   4810.101   4794.247   4787.804   4785.382   4784.491   4784.143   4784.009   
4853.060   4831.733   4810.101   4796.238   4789.173   4786.017   4784.659   4783.994   4783.573   4783.322   
4807.688   4801.394   4794.247   4789.173   4786.300   4784.784   4783.825   4782.927   4781.955   4781.202   
4791.881   4790.061   4787.804   4786.017   4784.784   4783.749   4782.403   4780.282   4777.371   4774.823   
4786.637   4786.109   4785.382   4784.659   4783.825   4782.403   4779.485   4773.861   4765.109   4756.486   
4784.964   4784.792   4784.491   4783.994   4782.927   4780.282   4773.861   4759.944   4735.316   4706.719   
4784.446   4784.362   4784.143   4783.573   4781.955   4777.371   4765.109   4735.316   4673.331   4580.108   
4784.301   4784.232   4784.009   4783.322   4781.202   4774.823   4756.486   4706.719   4580.108   4284.964   

5895.374   5283.831   4981.728   4859.092   4813.821   4798.059   4792.833   4791.166   4790.651   4790.506   
5283.831   5063.337   4911.219   4837.805   4807.543   4796.245   4792.307   4790.995   4790.567   4790.437   
4981.728   4911.219   4850.542   4816.224   4800.416   4793.996   4791.582   4790.695   4790.349   4790.215   
4859.092   4837.805   4816.224   4802.401   4795.359   4792.215   4790.862   4790.200   4789.781   4789.531   
4813.821   4807.543   4800.416   4795.359   4792.497   4790.987   4790.032   4789.138   4788.169   4787.418   
4798.059   4796.245   4793.996   4792.215   4790.987   4789.956   4788.615   4786.501   4783.599   4781.058   
4792.833   4792.307   4791.582   4790.862   4790.032   4788.615   4785.707   4780.099   4771.368   4762.762   
4791.166   4790.995   4790.695   4790.200   4789.138   4786.501   4780.099   4766.215   4741.633   4713.072   
4790.651   4790.567   4790.349   4789.781   4788.169   4783.599   4771.368   4741.633   4679.727   4586.516   
4790.506   4790.437   4790.215   4789.531   4787.418   4781.058   4762.762   4713.072   4586.516   4287.555   

5880.664   5291.321   4991.306   4868.939   4823.716   4807.975   4802.758   4801.094   4800.580   4800.435   
5291.321   5072.777   4921.017   4847.672   4817.445   4806.164   4802.233   4800.923   4800.496   4800.366   
4991.306   4921.017   4860.395   4826.115   4810.329   4803.918   4801.510   4800.624   4800.279   4800.145   
4868.939   4847.672   4826.115   4812.310   4805.280   4802.141   4800.791   4800.130   4799.712   4799.462   
4823.716   4817.445   4810.329   4805.280   4802.422   4800.916   4799.963   4799.070   4798.102   4797.353   
4807.975   4806.164   4803.918   4802.141   4800.916   4799.886   4798.548   4796.438   4793.540   4791.002   
4802.758   4802.233   4801.510   4800.791   4799.963   4798.548   4795.645   4790.045   4781.323   4772.724   
4801.094   4800.923   4800.624   4800.130   4799.070   4796.438   4790.045   4776.176   4751.614   4723.066   
4800.580   4800.496   4800.279   4799.712   4798.102   4793.540   4781.323   4751.614   4689.736   4596.334   
4800.435   4800.366   4800.145   4799.462   4797.353   4791.002   4772.724   4723.066   4596.334   4280.672   

PRESSURE : psia                   4.000  DAYS

5896.780   5278.968   4975.932   4853.060   4807.688   4791.881   4786.637   4784.964   4784.446   4784.301   
5278.968   5057.665   4905.286   4831.733   4801.394   4790.061   4786.109   4784.792   4784.362   4784.232   
4975.932   4905.286   4844.501   4810.101   4794.247   4787.804   4785.382   4784.491   4784.143   4784.009   
4853.060   4831.733   4810.101   4796.238   4789.173   4786.017   4784.659   4783.994   4783.573   4783.322   
4807.688   4801.394   4794.247   4789.173   4786.300   4784.784   4783.825   4782.927   4781.955   4781.202   
4791.881   4790.061   4787.804   4786.017   4784.784   4783.749   4782.403   4780.282   4777.371   4774.823   
4786.637   4786.109   4785.382   4784.659   4783.825   4782.403   4779.485   4773.861   4765.109   4756.486   
4784.964   4784.792   4784.491   4783.994   4782.927   4780.282   4773.861   4759.944   4735.316   4706.719   
4784.446   4784.362   4784.143   4783.573   4781.955   4777.371   4765.109   4735.316   4673.331   4580.108   
4784.301   4784.232   4784.009   4783.322   4781.202   4774.823   4756.486   4706.719   4580.108   4284.964   

5895.374   5283.831   4981.728   4859.092   4813.821   4798.059   4792.833   4791.166   4790.651   4790.506   
5283.831   5063.337   4911.219   4837.805   4807.543   4796.245   4792.307   4790.995   4790.567   4790.437   
4981.728   4911.219   4850.542   4816.224   4800.416   4793.996   4791.582   4790.695   4790.349   4790.215   
4859.092   4837.805   4816.224   4802.401   4795.359   4792.215   4790.862   4790.200   4789.781   4789.531   
4813.821   4807.543   4800.416   4795.359   4792.497   4790.987   4790.032   4789.138   4788.169   4787.418   
4798.059   4796.245   4793.996   4792.215   4790.987   4789.956   4788.615   4786.501   4783.599   4781.058   
4792.833   4792.307   4791.582   4790.862   4790.032   4788.615   4785.707   4780.099   4771.368   4762.762   
4791.166   4790.995   4790.695   4790.200   4789.138   4786.501   4780.099   4766.215   4741.633   4713.072   
4790.651   4790.567   4790.349   4789.781   4788.169   4783.599   4771.368   4741.633   4679.727   4586.516   
4790.506   4790.437   4790.215   4789.531   4787.418   4781.058   4762.762   4713.072   4586.516   4287.555   

5880.664   5291.321   4991.306   4868.939   4823.716   4807.975   4802.758   4801.094   4800.580   4800.435   
5291.321   5072.777   4921.017   4847.672   4817.445   4806.164   4802.233   4800.923   4800.496   4800.366   
4991.306   4921.017   4860.395   4826.115   4810.329   4803.918   4801.510   4800.624   4800.279   4800.145   
4868.939   4847.672   4826.115   4812.310   4805.280   4802.141   4800.791   4800.130   4799.712   4799.462   
4823.716   4817.445   4810.329   4805.280   4802.422   4800.916   4799.963   4799.070   4798.102   4797.353   
4807.975   4806.164   4803.918   4802.141   4800.916   4799.886   4798.548   4796.438   4793.540   4791.002   
4802.758   4802.233   4801.510   4800.791   4799.963   4798.548   4795.645   4790.045   4781.323   4772.724   
4801.094   4800.923   4800.624   4800.130   4799.070   4796.438   4790.045   4776.176   4751.614   4723.066   
4800.580   4800.496   4800.279   4799.712   4798.102   4793.540   4781.323   4751.614   4689.736   4596.334   
4800.435   4800.366   4800.145   4799.462   4797.353   4791.002   4772.724   4723.066   4596.334   4280.672   

PRESSURE : psia                   13.000  DAYS

6068.861   5678.060   5323.328   5095.637   4956.310   4876.484   4831.660   4807.189   4794.596   4789.295   
5678.060   5433.260   5211.796   5042.137   4931.664   4864.454   4825.181   4803.063   4791.364   4786.332   
5323.328   5211.796   5080.796   4972.518   4895.510   4845.125   4813.779   4795.003   4784.433   4779.645   
5095.637   5042.137   4972.518   4908.627   4858.845   4823.312   4799.015   4782.765   4772.482   4767.364   
4956.310   4931.664   4895.510   4858.845   4827.195   4801.685   4781.335   4765.039   4752.777   4745.856   
4876.484   4864.454   4845.125   4823.312   4801.685   4780.738   4759.930   4739.235   4720.644   4708.766   
4831.660   4825.181   4813.779   4799.015   4781.335   4759.930   4733.510   4702.002   4669.198   4645.448   
4807.189   4803.063   4795.003   4782.765   4765.039   4739.235   4702.002   4651.089   4590.018   4537.686   
4794.596   4791.364   4784.433   4772.482   4752.777   4720.644   4669.198   4590.018   4477.649   4351.060   
4789.295   4786.332   4779.645   4767.364   4745.856   4708.766   4645.448   4537.686   4351.060   4016.997   

6070.477   5682.076   5329.530   5101.699   4962.421   4882.625   4837.826   4813.371   4800.789   4795.494   
5682.076   5439.273   5217.843   5048.229   4937.782   4870.601   4831.351   4809.249   4797.560   4792.533   
5329.530   5217.843   5086.884   4978.624   4901.642   4851.283   4819.958   4801.197   4790.636   4785.853   
5101.699   5048.229   4978.624   4914.754   4864.996   4829.485   4805.205   4788.969   4778.694   4773.581   
4962.421   4937.782   4901.642   4864.996   4833.365   4807.873   4787.539   4771.255   4759.002   4752.085   
4882.625   4870.601   4851.283   4829.485   4807.873   4786.942   4766.149   4745.466   4726.883   4715.010   
4837.826   4831.351   4819.958   4805.205   4787.539   4766.149   4739.743   4708.248   4675.452   4651.707   
4813.371   4809.249   4801.197   4788.969   4771.255   4745.466   4708.248   4657.348   4596.285   4543.955   
4800.789   4797.560   4790.636   4778.694   4759.002   4726.883   4675.452   4596.285   4483.918   4357.273   
4795.494   4792.533   4785.853   4773.581   4752.085   4715.010   4651.707   4543.955   4357.273   4019.331   

6067.592   5686.737   5339.554   5111.475   4972.319   4892.532   4847.741   4823.292   4810.714   4805.420   
5686.737   5448.975   5227.562   5058.124   4947.684   4880.510   4841.267   4819.171   4807.486   4802.461   
5339.554   5227.562   5096.779   4988.524   4911.547   4861.196   4829.877   4811.121   4800.564   4795.783   
5111.475   5058.124   4988.524   4924.658   4874.906   4839.402   4815.129   4798.897   4788.626   4783.515   
4972.319   4947.684   4911.547   4874.906   4843.282   4817.796   4797.468   4781.188   4768.938   4762.023   
4892.532   4880.510   4861.196   4839.402   4817.796   4796.871   4776.083   4755.404   4736.824   4724.951   
4847.741   4841.267   4829.877   4815.129   4797.468   4776.083   4749.682   4718.189   4685.394   4661.649   
4823.292   4819.171   4811.121   4798.897   4781.188   4755.404   4718.189   4667.290   4606.224   4553.887   
4810.714   4807.486   4800.564   4788.626   4768.938   4736.824   4685.394   4606.224   4493.842   4366.971   
4805.420   4802.461   4795.783   4783.515   4762.023   4724.951   4661.649   4553.887   4366.971   4012.418   

PRESSURE : psia                   13.000  DAYS

6068.861   5678.060   5323.328   5095.637   4956.310   4876.484   4831.660   4807.189   4794.596   4789.295   
5678.060   5433.260   5211.796   5042.137   4931.664   4864.454   4825.181   4803.063   4791.364   4786.332   
5323.328   5211.796   5080.796   4972.518   4895.510   4845.125   4813.779   4795.003   4784.433   4779.645   
5095.637   5042.137   4972.518   4908.627   4858.845   4823.312   4799.015   4782.765   4772.482   4767.364   
4956.310   4931.664   4895.510   4858.845   4827.195   4801.685   4781.335   4765.039   4752.777   4745.856   
4876.484   4864.454   4845.125   4823.312   4801.685   4780.738   4759.930   4739.235   4720.644   4708.766   
4831.660   4825.181   4813.779   4799.015   4781.335   4759.930   4733.510   4702.002   4669.198   4645.448   
4807.189   4803.063   4795.003   4782.765   4765.039   4739.235   4702.002   4651.089   4590.018   4537.686   
4794.596   4791.364   4784.433   4772.482   4752.777   4720.644   4669.198   4590.018   4477.649   4351.060   
4789.295   4786.332   4779.645   4767.364   4745.856   4708.766   4645.448   4537.686   4351.060   4016.997   

6070.477   5682.076   5329.530   5101.699   4962.421   4882.625   4837.826   4813.371   4800.789   4795.494   
5682.076   5439.273   5217.843   5048.229   4937.782   4870.601   4831.351   4809.249   4797.560   4792.533   
5329.530   5217.843   5086.884   4978.624   4901.642   4851.283   4819.958   4801.197   4790.636   4785.853   
5101.699   5048.229   4978.624   4914.754   4864.996   4829.485   4805.205   4788.969   4778.694   4773.581   
4962.421   4937.782   4901.642   4864.996   4833.365   4807.873   4787.539   4771.255   4759.002   4752.085   
4882.625   4870.601   4851.283   4829.485   4807.873   4786.942   4766.149   4745.466   4726.883   4715.010   
4837.826   4831.351   4819.958   4805.205   4787.539   4766.149   4739.743   4708.248   4675.452   4651.707   
4813.371   4809.249   4801.197   4788.969   4771.255   4745.466   4708.248   4657.348   4596.285   4543.955   
4800.789   4797.560   4790.636   4778.694   4759.002   4726.883   4675.452   4596.285   4483.918   4357.273   
4795.494   4792.533   4785.853   4773.581   4752.085   4715.010   4651.707   4543.955   4357.273   4019.331   

6067.592   5686.737   5339.554   5111.475   4972.319   4892.532   4847.741   4823.292   4810.714   4805.420   
5686.737   5448.975   5227.562   5058.124   4947.684   4880.510   4841.267   4819.171   4807.486   4802.461   
5339.554   5227.562   5096.779   4988.524   4911.547   4861.196   4829.877   4811.121   4800.564   4795.783   
5111.475   5058.124   4988.524   4924.658   4874.906   4839.402   4815.129   4798.897   4788.626   4783.515   
4972.319   4947.684   4911.547   4874.906   4843.282   4817.796   4797.468   4781.188   4768.938   4762.023   
4892.532   4880.510   4861.196   4839.402   4817.796   4796.871   4776.083   4755.404   4736.824   4724.951   
4847.741   4841.267   4829.877   4815.129   4797.468   4776.083   4749.682   4718.189   4685.394   4661.649   
4823.292   4819.171   4811.121   4798.897   4781.188   4755.404   4718.189   4667.290   4606.224   4553.887   
4810.714   4807.486   4800.564   4788.626   4768.938   4736.824   4685.394   4606.224   4493.842   4366.971   
4805.420   4802.461   4795.783   4783.515   4762.023   4724.951   4661.649   4553.887   4366.971   4012.418   

PRESSURE : psia                   42.000  DAYS

6185.073   5939.998   5707.263   5475.485   5281.204   5130.506   5022.963   4948.373   4901.050   4878.026   
5939.998   5799.314   5606.499   5411.533   5235.771   5101.244   5001.542   4930.735   4885.150   4862.783   
5707.263   5606.499   5463.694   5303.186   5163.867   5050.509   4962.107   4896.982   4853.949   4832.491   
5475.485   5411.533   5303.186   5188.140   5080.601   4986.728   4909.181   4849.283   4808.196   4787.183   
5281.204   5235.771   5163.867   5080.601   4996.136   4916.899   4846.991   4789.639   4748.164   4726.096   
5130.506   5101.244   5050.509   4986.728   4916.899   4846.277   4779.054   4719.497   4673.074   4646.744   
5022.963   5001.542   4962.107   4909.181   4846.991   4779.054   4708.635   4640.035   4580.706   4543.331   
4948.373   4930.735   4896.982   4849.283   4789.639   4719.497   4640.035   4553.618   4467.709   4403.307   
4901.050   4885.150   4853.949   4808.196   4748.164   4673.074   4580.706   4467.709   4333.236   4198.448   
4878.026   4862.783   4832.491   4787.183   4726.096   4646.744   4543.331   4403.307   4198.448   3867.221   

6187.583   5945.663   5711.903   5481.359   5287.258   5136.694   5029.155   4954.563   4907.239   4884.215   
5945.663   5803.686   5612.209   5417.423   5241.945   5107.438   5007.734   4936.926   4891.339   4868.972   
5711.903   5612.209   5469.515   5309.348   5170.063   5056.703   4968.298   4903.172   4860.139   4838.681   
5481.359   5417.423   5309.348   5194.336   5086.796   4992.921   4915.372   4855.473   4814.386   4793.372   
5287.258   5241.945   5170.063   5086.796   5002.329   4923.090   4853.181   4795.828   4754.353   4732.284   
5136.694   5107.438   5056.703   4992.921   4923.090   4852.467   4785.243   4725.685   4679.261   4652.929   
5029.155   5007.734   4968.298   4915.372   4853.181   4785.243   4714.823   4646.220   4586.889   4549.512   
4954.563   4936.926   4903.172   4855.473   4795.828   4725.685   4646.220   4559.800   4473.886   4409.480   
4907.239   4891.339   4860.139   4814.386   4754.353   4679.261   4586.889   4473.886   4339.404   4204.553   
4884.215   4868.972   4838.681   4793.372   4732.284   4652.929   4549.512   4409.480   4204.553   3869.424   

6186.930   5953.785   5719.775   5490.396   5296.810   5146.635   5039.103   4964.503   4917.173   4894.146   
5953.785   5811.617   5620.852   5426.482   5251.845   5117.394   5017.679   4946.863   4901.272   4878.902   
5719.775   5620.852   5478.360   5319.208   5180.024   5066.655   4978.240   4913.106   4870.068   4848.607   
5490.396   5426.482   5319.208   5204.300   5096.752   5002.865   4925.307   4865.402   4824.310   4803.294   
5296.810   5251.845   5180.024   5096.752   5012.275   4933.027   4863.110   4805.750   4764.270   4742.199   
5146.635   5117.394   5066.655   5002.865   4933.027   4862.396   4795.164   4735.599   4689.169   4662.835   
5039.103   5017.679   4978.240   4925.307   4863.110   4795.164   4724.736   4656.125   4596.786   4559.405   
4964.503   4946.863   4913.106   4865.402   4805.750   4735.599   4656.125   4569.693   4483.769   4419.351   
4917.173   4901.272   4870.068   4824.310   4764.270   4689.169   4596.786   4483.769   4349.263   4214.178   
4894.146   4878.902   4848.607   4803.294   4742.199   4662.835   4559.405   4419.351   4214.178   3862.100   

PRESSURE : psia                   42.000  DAYS

6185.073   5939.998   5707.263   5475.485   5281.204   5130.506   5022.963   4948.373   4901.050   4878.026   
5939.998   5799.314   5606.499   5411.533   5235.771   5101.244   5001.542   4930.735   4885.150   4862.783   
5707.263   5606.499   5463.694   5303.186   5163.867   5050.509   4962.107   4896.982   4853.949   4832.491   
5475.485   5411.533   5303.186   5188.140   5080.601   4986.728   4909.181   4849.283   4808.196   4787.183   
5281.204   5235.771   5163.867   5080.601   4996.136   4916.899   4846.991   4789.639   4748.164   4726.096   
5130.506   5101.244   5050.509   4986.728   4916.899   4846.277   4779.054   4719.497   4673.074   4646.744   
5022.963   5001.542   4962.107   4909.181   4846.991   4779.054   4708.635   4640.035   4580.706   4543.331   
4948.373   4930.735   4896.982   4849.283   4789.639   4719.497   4640.035   4553.618   4467.709   4403.307   
4901.050   4885.150   4853.949   4808.196   4748.164   4673.074   4580.706   4467.709   4333.236   4198.448   
4878.026   4862.783   4832.491   4787.183   4726.096   4646.744   4543.331   4403.307   4198.448   3867.221   

6187.583   5945.663   5711.903   5481.359   5287.258   5136.694   5029.155   4954.563   4907.239   4884.215   
5945.663   5803.686   5612.209   5417.423   5241.945   5107.438   5007.734   4936.926   4891.339   4868.972   
5711.903   5612.209   5469.515   5309.348   5170.063   5056.703   4968.298   4903.172   4860.139   4838.681   
5481.359   5417.423   5309.348   5194.336   5086.796   4992.921   4915.372   4855.473   4814.386   4793.372   
5287.258   5241.945   5170.063   5086.796   5002.329   4923.090   4853.181   4795.828   4754.353   4732.284   
5136.694   5107.438   5056.703   4992.921   4923.090   4852.467   4785.243   4725.685   4679.261   4652.929   
5029.155   5007.734   4968.298   4915.372   4853.181   4785.243   4714.823   4646.220   4586.889   4549.512   
4954.563   4936.926   4903.172   4855.473   4795.828   4725.685   4646.220   4559.800   4473.886   4409.480   
4907.239   4891.339   4860.139   4814.386   4754.353   4679.261   4586.889   4473.886   4339.404   4204.553   
4884.215   4868.972   4838.681   4793.372   4732.284   4652.929   4549.512   4409.480   4204.553   3869.424   

6186.930   5953.785   5719.775   5490.396   5296.810   5146.635   5039.103   4964.503   4917.173   4894.146   
5953.785   5811.617   5620.852   5426.482   5251.845   5117.394   5017.679   4946.863   4901.272   4878.902   
5719.775   5620.852   5478.360   5319.208   5180.024   5066.655   4978.240   4913.106   4870.068   4848.607   
5490.396   5426.482   5319.208   5204.300   5096.752   5002.865   4925.307   4865.402   4824.310   4803.294   
5296.810   5251.845   5180.024   5096.752   5012.275   4933.027   4863.110   4805.750   4764.270   4742.199   
5146.635   5117.394   5066.655   5002.865   4933.027   4862.396   4795.164   4735.599   4689.169   4662.835   
5039.103   5017.679   4978.240   4925.307   4863.110   4795.164   4724.736   4656.125   4596.786   4559.405   
4964.503   4946.863   4913.106   4865.402   4805.750   4735.599   4656.125   4569.693   4483.769   4419.351   
4917.173   4901.272   4870.068   4824.310   4764.270   4689.169   4596.786   4483.769   4349.263   4214.178   
